IncidentSize,FireCause,InitialLatitude,InitialLongitude,Month
-2.659260036932778,0,38.370331,-122.515593,10
-2.659260036932778,0,40.186125,-122.215816,10
-2.659260036932778,0,35.644439,-120.658058,7
-2.659260036932778,0,40.275835,-122.348833,4
-2.659260036932778,0,39.269683,-121.393667,7
-2.659260036932778,0,36.330964,-120.300259,4
-2.659260036932778,0,33.627511,-116.183745,3
-2.659260036932778,0,41.353834,-122.350931,2
-2.659260036932778,0,37.1438,-119.67535,5
-2.659260036932778,0,38.937283,-120.7514,5
-2.659260036932778,0,37.419383,-120.759027,6
-2.659260036932778,0,39.216752,-121.040771,6
-2.659260036932778,0,37.327479,-120.832977,6
-2.659260036932778,0,38.796174,-121.164087,7
-2.659260036932778,0,33.946713,-116.527414,7
-2.659260036932778,0,38.979035,-121.382584,7
-2.659260036932778,0,39.663571,-121.533714,7
-2.659260036932778,0,38.929441,-121.088336,7
-2.659260036932778,0,37.366948,-119.725609,7
-2.659260036932778,0,37.100657,-121.015843,8
-2.659260036932778,0,40.12171,-123.642493,8
-2.659260036932778,0,39.7926,-123.182117,8
-2.659260036932778,0,38.264762,-122.60175,8
-2.659260036932778,0,39.198251,-120.10127,8
-2.659260036932778,0,33.874801,-117.26694,9
-2.659260036932778,0,37.304239,-121.10395,9
-2.659260036932778,0,37.442782,-121.836903,10
-2.659260036932778,0,38.728504,-120.82692,10
-2.659260036932778,0,39.3347,-120.183934,11
-2.659260036932778,0,37.066401,-121.219118,11
-2.659260036932778,0,37.941672,-120.38266,11
-2.659260036932778,0,33.605594,-116.198542,1
-2.659260036932778,0,33.663773,-116.207831,3
-2.659260036932778,0,38.177594,-121.044696,3
-2.5257286443082556,0,39.927787,-122.154469,7
-2.5257286443082556,0,36.451328,-121.366161,6
-2.5257286443082556,0,37.145833,-121.656233,10
-2.5257286443082556,0,38.834495,-121.103771,5
-2.5257286443082556,0,33.891335,-116.501589,5
-2.5257286443082556,0,40.301901,-121.865194,9
-2.5257286443082556,0,33.823577,-117.003609,9
-2.5257286443082556,0,39.186793,-120.963381,3
-2.5257286443082556,0,39.906549,-122.102939,7
-2.5257286443082556,0,36.462831,-121.384129,7
-2.5257286443082556,0,33.554725,-116.07895,8
-2.5257286443082556,0,41.39985,-122.372383,5
-2.5257286443082556,0,38.185739,-122.18028,7
-2.5257286443082556,0,39.942529,-122.197509,7
-2.5257286443082556,0,38.61618,-122.842829,10
-2.5257286443082556,0,33.903256,-116.501584,7
-2.5257286443082556,0,36.618441,-119.394796,8
-2.5257286443082556,0,39.205781,-120.94302,3
-2.5257286443082556,0,40.017303,-122.443613,7
-2.5257286443082556,0,38.175017,-120.79265,9
-2.5257286443082556,0,40.174194,-122.22489,4
-2.5257286443082556,0,38.227924,-120.527496,4
-2.5257286443082556,0,37.385679,-120.759635,6
-2.5257286443082556,0,39.205722,-121.009843,6
-2.5257286443082556,0,40.066302,-122.138915,6
-2.5257286443082556,0,37.396833,-120.717175,6
-2.5257286443082556,0,37.440556,-120.787285,7
-2.5257286443082556,0,40.028439,-122.116229,7
-2.5257286443082556,0,39.501343,-121.407478,7
-2.5257286443082556,0,37.21744,-119.708993,7
-2.5257286443082556,0,39.906279,-122.178549,7
-2.5257286443082556,0,33.970653,-117.549024,7
-2.5257286443082556,0,39.879845,-121.606897,7
-2.5257286443082556,0,37.152982,-121.647379,7
-2.5257286443082556,0,39.948315,-121.652142,7
-2.5257286443082556,0,39.194609,-120.83123,8
-2.5257286443082556,0,39.87,-123.199,8
-2.5257286443082556,0,37.445175,-120.594171,8
-2.5257286443082556,0,39.507345,-121.575673,8
-2.5257286443082556,0,37.199874,-120.243791,8
-2.5257286443082556,0,37.392434,-120.735304,8
-2.5257286443082556,0,36.941029,-119.895645,8
-2.5257286443082556,0,39.023838,-123.315614,8
-2.5257286443082556,0,39.337117,-121.675533,8
-2.5257286443082556,0,38.488576,-120.701715,9
-2.5257286443082556,0,36.982289,-120.03421,9
-2.5257286443082556,0,37.363028,-119.73248,9
-2.5257286443082556,0,38.500465,-121.130285,10
-2.5257286443082556,0,37.391987,-119.754259,11
-2.5257286443082556,0,38.282528,-120.935294,11
-2.5257286443082556,0,35.575383,-118.531367,11
-2.5257286443082556,0,38.958009,-121.030115,3
-2.5257286443082556,0,41.381913,-122.393521,4
-2.5257286443082556,0,33.498942,-116.112732,4
-2.4079456086518722,0,36.025589,-118.910699,10
-2.4079456086518722,0,40.185533,-122.222583,5
-2.4079456086518722,0,39.499433,-121.5347,8
-2.4079456086518722,0,37.05475,-121.660483,6
-2.4079456086518722,0,38.92485,-122.588633,6
-2.4079456086518722,0,38.765217,-122.59345,8
-2.4079456086518722,0,33.757009,-116.295069,12
-2.4079456086518722,0,38.292769,-122.398909,4
-2.4079456086518722,0,39.236898,-121.022093,4
-2.4079456086518722,0,38.629989,-120.597035,4
-2.4079456086518722,0,39.493087,-121.550629,5
-2.4079456086518722,0,41.3255,-122.324133,5
-2.4079456086518722,0,39.509319,-121.565042,5
-2.4079456086518722,0,40.305959,-122.208289,6
-2.4079456086518722,0,37.95872,-120.419941,6
-2.4079456086518722,0,39.498075,-121.627175,6
-2.4079456086518722,0,37.354151,-120.580838,7
-2.4079456086518722,0,37.560778,-119.935519,7
-2.4079456086518722,0,37.560778,-119.935519,7
-2.4079456086518722,0,37.560778,-119.935519,7
-2.4079456086518722,0,37.560778,-119.935519,7
-2.4079456086518722,0,33.569616,-116.01757,8
-2.4079456086518722,0,33.749251,-116.88445,9
-2.4079456086518722,0,33.757921,-116.302714,10
-2.4079456086518722,0,40.031303,-122.171456,10
-2.4079456086518722,0,39.357183,-121.69285,11
-2.4079456086518722,0,33.979532,-117.267752,12
-2.4079456086518722,0,38.149773,-120.850448,12
-2.4079456086518722,0,39.351448,-121.265783,3
-2.4079456086518722,0,37.539972,-121.267793,3
-2.3025850929940455,0,41.1045,-123.003633,8
-2.3025850929940455,0,33.92221,-116.6545,9
-2.3025850929940455,0,34.23685,-116.1504,6
-2.3025850929940455,0,34.69902,-118.7918,9
-2.3025850929940455,0,39.64059,-121.1318,9
-2.3025850929940455,0,33.49922,-116.1127,12
-2.3025850929940455,0,34.57986,-117.275,3
-2.3025850929940455,0,41.27916,-124.0945,8
-2.3025850929940455,0,37.681,-121.1947,6
-2.3025850929940455,0,33.70808,-116.7097,3
-2.3025850929940455,0,34.70249,-117.4541,5
-2.3025850929940455,0,33.34645,-117.363,6
-2.3025850929940455,0,34.88398,-116.887,11
-2.3025850929940455,0,33.79961,-116.3133,10
-2.3025850929940455,0,37.59048,-119.6531,9
-2.3025850929940455,0,40.73304,-122.9428,8
-2.3025850929940455,0,41.60995,-120.4167,8
-2.3025850929940455,0,41.7255,-124.1512,7
-2.3025850929940455,0,34.28846,-117.8456,11
-2.3025850929940455,0,37.0374,-119.5124,6
-2.3025850929940455,0,41.00728,-122.4985,5
-2.3025850929940455,0,35.58015,-118.54217,9
-2.3025850929940455,0,32.81844,-116.6414,1
-2.3025850929940455,0,41.1596,-123.6423,10
-2.3025850929940455,0,34.22997,-117.7934,2
-2.3025850929940455,0,35.03989,-119.3745,6
-2.3025850929940455,0,40.99974,-120.8061,8
-2.3025850929940455,0,33.74273,-116.2499,2
-2.3025850929940455,0,34.22786,-118.0697,6
-2.3025850929940455,0,32.56936,-116.7456,4
-2.3025850929940455,0,34.47608,-119.6004,9
-2.3025850929940455,0,34.49326,-118.4581,11
-2.3025850929940455,1,34.14195,-118.55533,7
-2.3025850929940455,0,33.12226,-116.8781,11
-2.3025850929940455,0,37.29494,-120.8489,8
-2.3025850929940455,0,34.56674,-118.6857,7
-2.3025850929940455,0,41.35236,-124.0357,9
-2.3025850929940455,0,34.27343,-117.8465,4
-2.3025850929940455,0,34.23521,-117.8475,9
-2.3025850929940455,0,41.73128,-123.383,7
-2.3025850929940455,0,35.46758,-115.4872,11
-2.3025850929940455,0,41.7255,-124.1512,7
-2.3025850929940455,0,34.57019,-118.6879,9
-2.3025850929940455,0,34.59053,-117.2596,9
-2.3025850929940455,0,34.51051,-118.109,6
-2.3025850929940455,0,41.02941,-123.6563,8
-2.3025850929940455,0,34.43214,-116.8058,12
-2.3025850929940455,0,41.2802,-124.0768,11
-2.3025850929940455,0,41.30435,-123.5357,10
-2.3025850929940455,0,34.28212,-118.3717,8
-2.3025850929940455,0,36.02503,-118.7955,12
-2.3025850929940455,0,33.7436,-116.164,5
-2.3025850929940455,0,33.54004,-116.1125,7
-2.3025850929940455,0,34.47301,-118.4891,5
-2.3025850929940455,0,41.72384,-123.4729,7
-2.3025850929940455,0,35.28804,-116.0394,5
-2.3025850929940455,0,34.33312,-117.6503,9
-2.3025850929940455,0,34.75892,-117.0098,12
-2.3025850929940455,-1,41.09194,-121.9473,9
-2.3025850929940455,1,34.10111,-118.69109,6
-2.3025850929940455,0,34.59053,-117.2594,11
-2.3025850929940455,1,37.50077,-122.2266,8
-2.3025850929940455,0,34.0396,-118.58123,4
-2.3025850929940455,0,33.58873,-115.9305,9
-2.3025850929940455,1,34.64572,-117.4349,9
-2.3025850929940455,0,41.92464,-123.0713,7
-2.3025850929940455,0,40.93833,-123.6276,9
-2.3025850929940455,0,34.87016,-116.8032,7
-2.3025850929940455,0,34.34631,-117.949,10
-2.3025850929940455,0,34.00588,-116.0837,7
-2.3025850929940455,0,36.22328,-121.7561,11
-2.3025850929940455,0,37.19105,-120.8252,5
-2.3025850929940455,0,39.41821,-120.2547,2
-2.3025850929940455,0,33.652699,-117.4496,12
-2.3025850929940455,0,34.56917,-118.6873,4
-2.3025850929940455,0,34.20111,-118.0557,6
-2.3025850929940455,0,33.55457,-116.1301,12
-2.3025850929940455,0,41.70158,-124.1424,6
-2.3025850929940455,0,37.11247,-119.3472,9
-2.3025850929940455,0,33.74572,-117.582,6
-2.3025850929940455,0,34.62811,-117.1848,6
-2.3025850929940455,0,34.44352,-116.8576,5
-2.3025850929940455,0,36.533073,-117.793125,6
-2.3025850929940455,0,41.35241,-124.0356,6
-2.3025850929940455,0,40.53971,-122.3523,1
-2.3025850929940455,0,37.4029,-119.0758,8
-2.3025850929940455,0,33.54799,-116.1126,5
-2.3025850929940455,0,34.38102,-118.4132,7
-2.3025850929940455,0,33.66346,-117.4357,5
-2.3025850929940455,0,33.92164,-116.6636,8
-2.3025850929940455,0,33.471972,-116.636606,12
-2.3025850929940455,0,34.36002,-117.7055,10
-2.3025850929940455,0,34.25243,-118.1972,10
-2.3025850929940455,0,34.54855,-117.2948,9
-2.3025850929940455,1,35.37954,-115.8744,8
-2.3025850929940455,0,33.73792,-116.2218,2
-2.3025850929940455,0,41.72723,-124.1519,7
-2.3025850929940455,0,40.38869,-123.4485,8
-2.3025850929940455,0,41.09768,-123.7115,10
-2.3025850929940455,0,32.83671,-116.7174,7
-2.3025850929940455,0,34.67904,-118.4477,6
-2.3025850929940455,1,34.78642,-117.125,5
-2.3025850929940455,0,36.78201,-119.7244,7
-2.3025850929940455,0,34.494,-118.52,10
-2.3025850929940455,0,41.96654,-122.7953,7
-2.3025850929940455,0,33.7813,-117.3296,5
-2.3025850929940455,0,32.79154,-115.7959,8
-2.3025850929940455,0,34.21251,-117.3892,7
-2.3025850929940455,0,34.6575,-118.755,5
-2.3025850929940455,0,41.08851,-123.6842,8
-2.3025850929940455,0,34.37635,-117.6839,12
-2.3025850929940455,0,32.57722,-116.6276,9
-2.3025850929940455,0,34.90127,-116.7155,11
-2.3025850929940455,0,34.1906,-117.1506,9
-2.3025850929940455,1,33.9831,-117.299147,5
-2.3025850929940455,0,34.9074,-117.1518,8
-2.3025850929940455,0,34.31311,-117.8019,9
-2.3025850929940455,0,34.85825,-116.688,5
-2.3025850929940455,0,34.60865,-118.44,10
-2.3025850929940455,0,33.60029,-117.4567,10
-2.3025850929940455,0,33.589,-116.0948,9
-2.3025850929940455,0,37.74435,-119.5851,6
-2.3025850929940455,0,33.6939,-115.2834,6
-2.3025850929940455,0,39.59365,-124.4733,7
-2.3025850929940455,0,41.04917,-123.6661,5
-2.3025850929940455,0,34.47837,-116.9452,9
-2.3025850929940455,0,34.1747,-117.9131,2
-2.3025850929940455,0,32.75831,-116.6807,1
-2.3025850929940455,0,41.24744,-123.1276,8
-2.3025850929940455,0,33.66949,-115.2007,8
-2.3025850929940455,0,34.53263,-118.3865,6
-2.3025850929940455,0,37.43133,-121.9623,7
-2.3025850929940455,0,35.5854,-116.8794,9
-2.3025850929940455,0,34.60938,-117.5782,10
-2.3025850929940455,0,34.56656,-118.6846,7
-2.3025850929940455,0,41.72559,-124.1519,7
-2.3025850929940455,0,41.1441,-123.2035,8
-2.3025850929940455,0,41.68969,-123.5333,7
-2.3025850929940455,0,34.04089,-114.4958,7
-2.3025850929940455,0,41.70275,-124.141,8
-2.3025850929940455,0,34.086317,-117.042467,6
-2.3025850929940455,1,34.21511,-116.9703,9
-2.3025850929940455,0,37.65915,-119.9105,9
-2.3025850929940455,0,33.36251,-116.8316,10
-2.3025850929940455,0,41.0311,-123.41,7
-2.3025850929940455,0,34.29347,-117.786,10
-2.3025850929940455,0,33.56958,-116.0263,2
-2.3025850929940455,0,32.82491,-116.6244,8
-2.3025850929940455,0,33.6512,-117.4483,3
-2.3025850929940455,0,33.74251,-117.5466,6
-2.3025850929940455,0,36.45122,-116.8378,11
-2.3025850929940455,1,33.91438,-116.7544,10
-2.3025850929940455,0,33.67562,-115.9489,7
-2.3025850929940455,0,41.72767,-124.1515,7
-2.3025850929940455,0,41.78735,-122.9737,6
-2.3025850929940455,0,34.93677,-117.3789,5
-2.3025850929940455,0,34.92181,-117.184,9
-2.3025850929940455,0,34.21544,-116.2107,6
-2.3025850929940455,0,34.19155,-117.678,9
-2.3025850929940455,0,34.26961,-118.1658,5
-2.3025850929940455,0,35.03167,-117.2062,8
-2.3025850929940455,0,34.03296,-118.74289,7
-2.3025850929940455,0,34.29894,-118.2728,10
-2.3025850929940455,0,34.76163,-118.7965,8
-2.3025850929940455,0,41.90154,-122.9376,6
-2.3025850929940455,0,34.29579,-118.2819,3
-2.3025850929940455,0,41.845,-122.9784,8
-2.3025850929940455,0,34.76487,-118.7331,8
-2.3025850929940455,1,33.52514,-116.1737,4
-2.3025850929940455,0,41.29713,-124.0887,7
-2.3025850929940455,0,33.57662,-116.0791,12
-2.3025850929940455,1,34.11257,-118.77262,11
-2.3025850929940455,0,34.57181,-118.6868,10
-2.3025850929940455,0,35.72773,-118.4167,6
-2.3025850929940455,0,37.48312,-119.6419,8
-2.3025850929940455,0,33.9015,-116.5846,10
-2.3025850929940455,1,34.15499,-117.8364,1
-2.3025850929940455,0,34.56807,-118.6859,6
-2.3025850929940455,0,32.83468,-116.6611,8
-2.3025850929940455,0,34.44689,-118.1009,7
-2.3025850929940455,0,34.57656,-116.9654,6
-2.3025850929940455,0,33.55458,-116.0789,3
-2.3025850929940455,0,34.77108,-117.5045,2
-2.3025850929940455,0,34.59533,-118.7201,2
-2.3025850929940455,0,32.8457,-116.4344,7
-2.3025850929940455,0,34.26769,-118.3223,6
-2.3025850929940455,0,34.88058,-114.7423,1
-2.3025850929940455,0,34.52359,-118.612,5
-2.3025850929940455,0,34.06918,-118.70772,1
-2.3025850929940455,0,32.71652,-116.4688,10
-2.3025850929940455,0,34.70483,-118.7945,5
-2.3025850929940455,0,34.99445,-117.3298,6
-2.3025850929940455,0,33.56921,-116.122,10
-2.3025850929940455,0,34.56923,-118.6871,4
-2.3025850929940455,0,34.986,-116.9855,5
-2.3025850929940455,0,34.3908,-117.6867,9
-2.3025850929940455,0,38.01484,-121.7822,7
-2.3025850929940455,1,33.52515,-116.1735,4
-2.3025850929940455,1,33.829253,-117.460356,7
-2.3025850929940455,0,37.88631,-119.1372,8
-2.3025850929940455,0,34.57012,-118.687,9
-2.3025850929940455,0,35.46764,-115.6047,7
-2.3025850929940455,0,34.08788,-117.1986,12
-2.3025850929940455,0,36.78201,-119.7242,9
-2.3025850929940455,0,37.27685,-120.8458,5
-2.3025850929940455,0,41.75117,-122.8859,10
-2.3025850929940455,0,33.040318,-116.883239,7
-2.3025850929940455,0,34.75581,-117.1627,4
-2.3025850929940455,0,41.74853,-123.3907,7
-2.3025850929940455,0,32.67833,-116.3661,6
-2.3025850929940455,1,35.03147,-116.4745,11
-2.3025850929940455,0,33.76783,-117.2857,8
-2.3025850929940455,0,33.91519,-116.6074,3
-2.3025850929940455,0,41.73344,-123.4587,7
-2.3025850929940455,0,41.39748,-122.9892,9
-2.3025850929940455,0,41.29202,-120.902,8
-2.3025850929940455,0,33.54729,-116.1168,7
-2.3025850929940455,0,41.72584,-123.1574,7
-2.3025850929940455,1,39.805901,-120.239899,7
-2.3025850929940455,0,34.52576,-118.441,8
-2.3025850929940455,0,33.7359,-117.5454,6
-2.3025850929940455,0,34.60069,-118.2405,7
-2.3025850929940455,-1,41.7206,-121.9053,7
-2.3025850929940455,0,32.71341,-116.6377,3
-2.3025850929940455,0,32.84797,-116.8063,6
-2.3025850929940455,0,37.23252,-119.5109,7
-2.3025850929940455,-1,41.426529,-122.49875,6
-2.3025850929940455,0,33.47969,-117.4073,8
-2.3025850929940455,0,41.27905,-123.588,9
-2.3025850929940455,0,34.56294,-116.9582,6
-2.3025850929940455,0,34.50047,-118.3819,8
-2.3025850929940455,0,39.26595,-120.8609,1
-2.3025850929940455,0,35.36248,-115.9214,8
-2.3025850929940455,0,34.49247,-118.6209,8
-2.3025850929940455,0,41.39202,-123.4954,7
-2.3025850929940455,0,34.7683,-115.4711,11
-2.3025850929940455,0,34.195898,-117.373757,5
-2.3025850929940455,0,33.83095,-117.5979,6
-2.3025850929940455,0,41.01376,-120.8249,7
-2.3025850929940455,0,32.83308,-116.7306,10
-2.3025850929940455,0,41.84138,-121.542,4
-2.3025850929940455,0,33.10153,-116.8563,7
-2.3025850929940455,0,35.21633,-119.5618,6
-2.3025850929940455,0,35.32878,-117.6157,6
-2.3025850929940455,0,33.9381,-116.7025,4
-2.3025850929940455,0,41.07021,-122.9567,6
-2.3025850929940455,1,32.60947,-116.3586,5
-2.3025850929940455,0,37.67287,-119.8052,8
-2.3025850929940455,0,34.3372,-117.9815,6
-2.3025850929940455,0,41.72324,-124.1465,8
-2.3025850929940455,0,32.90492,-115.2902,2
-2.3025850929940455,0,37.17477,-119.034,9
-2.3025850929940455,0,33.59844,-116.0228,11
-2.3025850929940455,0,40.8668,-123.5699,8
-2.3025850929940455,0,32.82133,-116.5592,10
-2.3025850929940455,0,41.18562,-123.7037,8
-2.3025850929940455,0,41.06833,-123.6903,6
-2.3025850929940455,0,33.14014,-116.7865,7
-2.3025850929940455,0,41.82159,-123.9921,10
-2.3025850929940455,0,32.74132,-116.933,9
-2.3025850929940455,0,32.74557,-114.6161,9
-2.3025850929940455,0,34.03326,-117.1303,8
-2.3025850929940455,0,36.26536,-117.1907,2
-2.3025850929940455,0,41.6071,-121.6173,9
-2.3025850929940455,0,34.47542,-118.1709,10
-2.3025850929940455,0,34.5003,-117.1117,4
-2.3025850929940455,0,34.43628,-118.3206,9
-2.3025850929940455,0,33.56963,-116.1609,6
-2.3025850929940455,0,41.72384,-123.4729,7
-2.3025850929940455,0,39.30885,-120.9346,5
-2.3025850929940455,0,34.67398,-118.4326,9
-2.3025850929940455,0,35.28567,-119.8716,6
-2.3025850929940455,0,34.38942,-117.6893,9
-2.3025850929940455,0,33.709,-115.3637,8
-2.3025850929940455,0,37.545565,-119.646764,11
-2.3025850929940455,0,32.74213,-116.6898,9
-2.3025850929940455,0,34.29722,-118.1616,10
-2.3025850929940455,0,32.82133,-116.5595,3
-2.3025850929940455,0,37.229357,-119.508194,6
-2.3025850929940455,0,40.77434,-123.1278,11
-2.3025850929940455,0,34.2449,-117.8712,8
-2.3025850929940455,0,36.35232,-121.8091,8
-2.3025850929940455,0,32.77396,-115.2709,12
-2.3025850929940455,0,37.73799,-119.574,6
-2.3025850929940455,0,41.82441,-123.3158,7
-2.3025850929940455,0,41.68751,-123.4207,7
-2.3025850929940455,0,34.40627,-118.7398,6
-2.3025850929940455,0,41.181801,-123.566399,6
-2.3025850929940455,0,34.89252,-117.1179,1
-2.3025850929940455,0,37.38714,-119.5832,5
-2.3025850929940455,0,41.7255,-124.1526,6
-2.3025850929940455,0,33.74392,-116.251,1
-2.3025850929940455,0,34.56234,-119.925,10
-2.3025850929940455,0,34.23022,-117.8635,10
-2.3025850929940455,0,34.62845,-114.636,8
-2.3025850929940455,0,33.23107,-116.7587,9
-2.3025850929940455,1,41.7261,-124.152,6
-2.3025850929940455,0,34.33844,-118.5065,5
-2.3025850929940455,1,34.04004,-116.1961,11
-2.3025850929940455,0,0,-123.7118,7
-2.3025850929940455,0,33.57564,-115.9905,4
-2.3025850929940455,0,32.83892,-116.7076,6
-2.3025850929940455,0,37.87933,-119.3723,9
-2.3025850929940455,0,41.72749,-124.152,7
-2.3025850929940455,0,41.46401,-120.3387,8
-2.3025850929940455,0,41.06362,-123.6832,7
-2.3025850929940455,0,37.58756,-119.8507,5
-2.3025850929940455,0,33.43556,-117.3242,6
-2.3025850929940455,0,35.62134,-117.9556,10
-2.3025850929940455,0,34.60064,-117.1707,2
-2.3025850929940455,0,41.7255,-124.1512,7
-2.3025850929940455,0,41.13755,-123.216383,8
-2.3025850929940455,0,34.77568,-118.5894,9
-2.3025850929940455,0,34.70161,-117.3373,7
-2.3025850929940455,0,34.04174,-118.56747,6
-2.3025850929940455,0,41.0269,-123.6617,9
-2.3025850929940455,0,34.23007,-116.2291,7
-2.3025850929940455,0,34.33427,-117.2618,6
-2.3025850929940455,0,34.94932,-116.6792,6
-2.3025850929940455,0,34.28894,-118.3291,3
-2.3025850929940455,0,34.5593,-118.5311,4
-2.3025850929940455,0,34.9965,-117.4114,10
-2.3025850929940455,0,41.5338,-124.0599,8
-2.3025850929940455,0,33.65042,-117.3748,11
-2.3025850929940455,0,34.73499,-117.1825,10
-2.3025850929940455,0,37.85044,-119.6153,9
-2.3025850929940455,0,32.82362,-116.7098,4
-2.3025850929940455,0,36.86798,-114.0634,8
-2.3025850929940455,0,33.37193,-117.2091,7
-2.3025850929940455,0,34.08916,-117.1851,10
-2.3025850929940455,0,32.82413,-116.6232,2
-2.3025850929940455,0,33.3497,-116.6603,7
-2.3025850929940455,0,33.68623,-116.4846,9
-2.3025850929940455,1,34.095568,-116.958806,7
-2.3025850929940455,0,34.15324,-118.6521,5
-2.3025850929940455,0,32.83378,-116.7207,7
-2.3025850929940455,0,32.98278,-116.6762,10
-2.3025850929940455,0,33.24929,-117.064723,4
-2.3025850929940455,1,40.72823,-123.0427,7
-2.3025850929940455,0,33.219,-117.0347,4
-2.3025850929940455,0,34.57008,-118.6879,9
-2.3025850929940455,1,34.54961,-117.2364,3
-2.3025850929940455,0,41.72787,-124.1522,7
-2.3025850929940455,0,35.65977,-118.0205,10
-2.3025850929940455,0,33.53985,-116.1298,3
-2.3025850929940455,0,34.16499,-117.8384,7
-2.3025850929940455,0,32.79858,-116.4984,8
-2.3025850929940455,0,34.56966,-118.6875,6
-2.3025850929940455,0,35.9325,-121.2739,7
-2.3025850929940455,0,41.5934,-124.102,7
-2.3025850929940455,0,41.70274,-124.1411,8
-2.3025850929940455,0,32.83825,-116.7781,6
-2.3025850929940455,0,34.5053,-118.4498,7
-2.3025850929940455,0,41.70105,-124.1431,6
-2.3025850929940455,0,37.7422,-119.572,5
-2.3025850929940455,0,34.3019,-116.9176,6
-2.3025850929940455,0,41.72873,-124.1527,7
-2.3025850929940455,0,34.21698,-117.6707,2
-2.3025850929940455,0,41.04058,-123.6675,6
-2.3025850929940455,0,35.53991,-115.4588,7
-2.3025850929940455,0,41.89584,-122.9349,8
-2.3025850929940455,0,34.6358,-117.214,6
-2.3025850929940455,0,33.72994,-117.3309,6
-2.3025850929940455,0,37.788158,-120.116619,8
-2.3025850929940455,0,41.95044,-122.9504,8
-2.3025850929940455,0,34.03347,-118.69463,3
-2.3025850929940455,1,37.750117,-120.123782,6
-2.3025850929940455,0,40.364601,-123.572701,7
-2.3025850929940455,1,35.45654,-115.6377,7
-2.3025850929940455,0,41.7384,-123.3826,7
-2.3025850929940455,0,33.52517,-116.1723,4
-2.3025850929940455,0,33.28477,-116.6423,8
-2.3025850929940455,0,34.54385,-117.2246,7
-2.3025850929940455,0,35.6807,-118.2281,9
-2.3025850929940455,0,33.52512,-116.1772,4
-2.3025850929940455,-1,34.25305,-116.6394,8
-2.3025850929940455,0,41.29345,-124.0908,7
-2.3025850929940455,0,35.16397,-115.1942,7
-2.3025850929940455,0,32.62615,-116.5691,7
-2.3025850929940455,0,34.52724,-119.9704,12
-2.3025850929940455,0,35.81544,-117.8737,10
-2.3025850929940455,0,34.54439,-117.068,9
-2.3025850929940455,0,35.08229,-116.8483,11
-2.3025850929940455,0,41.42273,-121.1082,10
-2.3025850929940455,0,37.67353,-119.7865,6
-2.3025850929940455,0,40.508433,-122.38015,6
-2.3025850929940455,0,41.13615,-123.911,8
-2.3025850929940455,0,34.63229,-117.1414,3
-2.3025850929940455,0,36.96955,-119.0292,10
-2.3025850929940455,0,34.93954,-116.697,11
-2.3025850929940455,0,41.07073,-123.6928,9
-2.3025850929940455,0,34.56933,-118.6874,11
-2.3025850929940455,0,33.88779,-116.4942,1
-2.3025850929940455,1,33.52511,-116.1773,4
-2.3025850929940455,0,34.92941,-116.7155,7
-2.3025850929940455,0,34.53077,-116.916,6
-2.3025850929940455,0,36.77604,-119.7175,8
-2.3025850929940455,0,34.56086,-117.2902,9
-2.3025850929940455,0,32.58791,-117.0905,2
-2.3025850929940455,0,32.77379,-115.2699,9
-2.3025850929940455,0,41.69458,-123.4167,7
-2.3025850929940455,0,35.87754,-116.2302,4
-2.3025850929940455,0,35.08526,-116.3579,6
-2.3025850929940455,0,41.03003,-123.6594,5
-2.3025850929940455,0,35.33276,-115.9679,9
-2.3025850929940455,0,37.75728,-119.8232,2
-2.3025850929940455,0,33.53961,-116.1177,2
-2.3025850929940455,0,41.894167,-123.363267,8
-2.3025850929940455,0,33.67205,-117.5195,9
-2.3025850929940455,0,34.55624,-116.9544,6
-2.3025850929940455,0,37.24739,-118.8724,8
-2.3025850929940455,0,33.271,-116.8653,9
-2.3025850929940455,0,41.82116,-122.953,7
-2.3025850929940455,0,33.6346,-117.3419,11
-2.3025850929940455,1,40.47577,-122.9191,10
-2.3025850929940455,0,33.92352,-116.6844,5
-2.3025850929940455,0,41.02712,-123.612,9
-2.3025850929940455,0,41.70105,-124.1431,6
-2.3025850929940455,-1,37.74741,-118.5049,7
-2.3025850929940455,1,33.52512,-116.1774,4
-2.3025850929940455,0,33.00706,-116.9035,7
-2.3025850929940455,0,32.85049,-116.7415,6
-2.3025850929940455,0,41.057778,-123.672222,10
-2.3025850929940455,1,38.22167,-119.2709,10
-2.3025850929940455,0,32.85162,-116.4768,11
-2.3025850929940455,0,34.26745,-118.1703,2
-2.3025850929940455,0,41.12982,-123.2026,8
-2.3025850929940455,0,40.34692,-123.3819,6
-2.3025850929940455,0,34.233,-117.7242,10
-2.3025850929940455,0,40.54098,-122.3509,1
-2.3025850929940455,0,34.35905,-118.3871,7
-2.3025850929940455,0,33.67408,-115.8027,8
-2.3025850929940455,0,33.43995,-116.1395,2
-2.3025850929940455,0,33.66081,-115.7199,8
-2.3025850929940455,0,32.9706,-116.687,10
-2.3025850929940455,0,33.74383,-116.2511,2
-2.3025850929940455,0,33.3677,-116.878283,10
-2.3025850929940455,0,32.58946,-117.0995,6
-2.3025850929940455,0,34.18734,-115.8879,10
-2.3025850929940455,0,34.79108,-116.4787,6
-2.3025850929940455,0,34.33307,-117.6405,9
-2.3025850929940455,0,34.33979,-117.4659,2
-2.3025850929940455,0,33.63876,-117.3909,6
-2.3025850929940455,0,40.6348,-122.5611,7
